id_C_20,name_C_254,type_C_100,addr_C_254,结构_C_50,面积_N_31_15,时间_C_20,装修_C_50,价格_N_31_15,gcj_lng_N_31_15,gcj_lat_N_31_15,wgs_lng_N_31_15,wgs_lat_N_31_15,bd_lng_N_31_15,bd_lat_N_31_15,gcj_shape_C_254,index,new_class,new_class_symbol
B000A07E05,十里堡镇人民政府,政府机构及社会团体;政府机关;乡镇级政府及事业单位,北京市密云区十里堡镇西大桥路67号,,,,,,116.801516,40.358509,116.795408788496,40.3572718735241,116.808101719401,40.3643161808175,"116.800831,40.358721;116.801505,40.359032;116.80165,40.359015;116.801844,40.358857;116.80183,40.358507;116.802286,40.358499;116.802273,40.358363;116.801394,40.357945;116.800831,40.358721",19451,政府机构,14
B0FFGKZVSO,北京汇安中西医结合医院,医疗保健服务;综合医院;综合医院,北京市丰台区马家堡西路乙26号院1号楼,,,,,,116.371718,39.842584,116.36550450517,39.8412027633388,116.378209814725,39.8486162358905,"116.372097,39.842774;116.372105,39.842401;116.371335,39.842395;116.371332,39.842765;116.372097,39.842774",19452,医疗保健,0
B000A886VL,垡头幼儿园柏阳分园,科教文化服务;学校;幼儿园,北京市朝阳区王四营乡甲1号柏阳景园小区,,,,,,116.554307,39.872976,116.548481444389,39.871897795838,116.560852441702,39.8789042079666,"116.553969,39.873111;116.553972,39.872692;116.554542,39.872692;116.554616,39.872728;116.554622,39.873273;116.554081,39.873282;116.554077,39.873109;116.553969,39.873111",19453,科教文化,7
B0FFGBD3W2,林果所家属院,商务住宅;住宅区;住宅小区,北京市海淀区瑞王坟甲12号,,,,,,116.216259,39.967651,116.210184972566,39.9664128760491,116.222883985108,39.9733115547068,"116.215915,39.967585;116.21583,39.967571;116.215737,39.967288;116.216485,39.967181;116.21673,39.968095;116.216678,39.968105;116.216019,39.968071;116.215915,39.967585",19454,商务住宅,11
B0FFJB5TZK,京师双语幼儿园,科教文化服务;学校;幼儿园,北京市朝阳区常营南路荟康苑17号楼,,,,,,116.585013,39.918057,116.579224893468,39.9170144313832,116.591613310994,39.9237139714665,"116.584994,39.91826;116.584829,39.918162;116.584562,39.918016;116.584582,39.917851;116.58536,39.917887;116.585321,39.918327;116.585094,39.918329;116.584994,39.91826",19455,科教文化,7
B000A7Q7D0,群芳二园西区,商务住宅;住宅区;住宅小区,北京市通州区梨园镇魏家坟,,,,,,116.66504,39.867526,116.659136772082,39.8664098919577,116.671528053473,39.8736222903054,"116.666276,39.86781;116.665983,39.867203;116.665715,39.866603;116.665472,39.866607;116.66547,39.866551;116.664828,39.866547;116.664845,39.867303;116.663928,39.867414;116.663657,39.867453;116.663562,39.86749;116.663568,39.868118;116.666241,39.868135;116.6",19456,商务住宅,11
B000A3428B,恒祥大厦,商务住宅;楼宇;商务写字楼,北京市朝阳区团结湖南里15号院,,13500.0,,带装修,13500.0,116.46618,39.924454,116.460048410185,39.9231359096965,116.4727754297,39.9301165205013,"116.466474,39.924279;116.466291,39.924279;116.466281,39.924036;116.465895,39.924037;116.465887,39.924572;116.466187,39.924877;116.466471,39.924867;116.466474,39.924279",19457,商务住宅,11
B000A8XL57,中卓时代消防装备科技有限公司,公司企业;公司;公司,北京市顺义区聚源北路18南门,,,,,,116.631437,40.174942,116.625579559688,40.1738630736559,116.63781010736,40.1812510138955,"116.630095,40.175075;116.630085,40.177461;116.630088,40.177477;116.630095,40.177486;116.630106,40.177493;116.630122,40.1775;116.630139,40.177503;116.630173,40.177505;116.630547,40.1775;116.631772,40.177462;116.632611,40.177434;116.632631,40.177432;116.63",19458,公司企业,5
B000A8U28E,北京教育学院附属海淀实验小学,科教文化服务;学校;小学,北京市海淀区田村后街47号,,,,,,116.244312,39.931398,116.238277209338,39.9301808500809,116.250828287865,39.9372891877229,"116.245259,39.931725;116.245358,39.931;116.245361,39.930914;116.244865,39.930858;116.244487,39.93083;116.244469,39.931048;116.244,39.931022;116.243986,39.931145;116.243343,39.931121;116.243314,39.931967;116.244157,39.931972;116.244196,39.931593;116.24525",19459,科教文化,7
B000A8X6OI,中材大厦(隆庆街),商务住宅;楼宇;商务写字楼,北京市大兴区亦庄经济技术开发区隆庆街7号,,,,,,116.508771,39.801689,116.502810689283,39.8005000680395,116.515154482878,39.807973970737,"116.508451,39.801261;116.508116,39.801659;116.509095,39.802123;116.509417,39.801709;116.508451,39.801261",19460,商务住宅,11
B0FFG8VYVI,七彩摇篮双语艺术幼儿园,科教文化服务;学校;幼儿园,北京市房山区长阳镇阎仙垡小学北一百米,,,,,,116.226574,39.728306,116.220546663514,39.7270942710755,116.233194166671,39.7339804987612,"116.226436,39.72844;116.226412,39.728194;116.226714,39.728174;116.226735,39.728418;116.226436,39.72844",19461,科教文化,7
B000A8880U,金盏物流园,商务住宅;产业园区;产业园区,北京市朝阳区东高路10号附近,,,,,,116.594793,39.989013,116.58899829643,39.9879708429107,116.601397636658,39.9947694786096,"116.595802,39.987839;116.593152,39.987931;116.593136,39.988038;116.593088,39.989826;116.596542,39.990245;116.596494,39.989715;116.596703,39.989688;116.596585,39.989382;116.595802,39.987839",19462,商务住宅,11
B0FFFACMDF,庙城站,交通设施服务;火车站;货运火车站,北京市怀柔区庙城镇,,,,,,116.622409,40.288779,116.616553694998,40.2876908401446,116.628817013646,40.2949841434025,"116.621903,40.287403;116.622328,40.288528;116.622874,40.288397;116.622985,40.288602;116.623054,40.288834;116.622495,40.288956;116.622941,40.290163;116.622691,40.290207;116.621664,40.287453;116.621903,40.287403",19463,交通设施,1
B000A81GGY,丰桥路8号院,商务住宅;住宅区;住宅小区,北京市丰台区樊家村商业街,,,,,,116.307534,39.849316,116.301452639222,39.848045755456,116.314027474254,39.8553639657589,"116.308351,39.850708;116.308428,39.850714;116.308482,39.850707;116.308527,39.850695;116.308558,39.85066;116.308589,39.850609;116.309167,39.849464;116.309702,39.848297;116.309714,39.848263;116.309705,39.848233;116.309684,39.848213;116.309657,39.848191;116",19464,商务住宅,11
B000A87ZAR,如水商务酒店,住宿服务;宾馆酒店;宾馆酒店,北京市怀柔区杨宋镇兴杨路22号(近杨宋镇政府),,,,,,116.683784,40.290373,116.677775019352,40.2891823597865,116.690344956151,40.2961352004312,"116.683633,40.290476;116.683988,40.290451;116.683969,40.290233;116.683599,40.290269;116.683633,40.290476",19465,酒店住宿,2
B0FFHMALVQ,北京市健翔学校,科教文化服务;学校;学校,北京市海淀区花园北路32号,,,,,,116.371607,39.980975,116.365376064104,39.979587587393,116.378113761595,39.9870101269629,"116.372012,39.980494;116.37123,39.980478;116.371211,39.981457;116.371972,39.981478;116.372012,39.980494",19466,科教文化,7
B000AA1XLC,理想城8期,商务住宅;住宅区;住宅小区,北京市大兴区宏业路与欣荣南大街交汇处西北150米,板楼/塔板结合,,,,,116.342193,39.785833,116.336042257695,39.7845023340133,116.34880588073,39.7914843257509,"116.341513,39.786188;116.34149,39.786177;116.341479,39.786164;116.34147,39.786142;116.341465,39.78612;116.341473,39.785917;116.341514,39.785916;116.341516,39.785432;116.341488,39.785397;116.339502,39.785419;116.339477,39.785418;116.339463,39.785408;116.3",19467,商务住宅,11
B0FFG51441,金星庄双语艺术幼儿园,科教文化服务;学校;幼儿园,北京市大兴区金大路与金星庄路交叉口西南100米,,,,,,116.386071,39.760943,116.379851857281,39.7595547121775,116.392497962575,39.7672087748757,"116.386402,39.760767;116.386387,39.76104;116.386173,39.761035;116.386168,39.76117;116.385781,39.761157;116.385821,39.760746;116.386402,39.760767",19468,科教文化,7
B000A9QSAV,北京朝阳海关,政府机构及社会团体;政府机关;区县级政府及事业单位,北京市朝阳区博大路7号,,,,,,116.478287,39.835382,116.472208216146,39.8341008313117,116.48485125172,39.8411793288178,"116.477832,39.835399;116.477821,39.835423;116.477822,39.835443;116.477831,39.835457;116.477843,39.835468;116.477857,39.835477;116.478476,39.83568;116.478498,39.835689;116.47852,39.835692;116.478545,39.835687;116.478568,39.835666;116.478771,39.835346;116.",19469,政府机构,14
B0FFH90BH4,张喜庄村幼儿园,科教文化服务;科教文化场所;科教文化场所,北京市顺义区高丽营镇,,,,,,116.556508,40.153482,116.550653004129,40.1523917983963,116.563035990918,40.1593609138567,"116.557178,40.154207;116.55599,40.154266;116.555978,40.154064;116.556253,40.154046;116.556206,40.153499;116.556396,40.153486;116.556392,40.153429;116.556463,40.153424;116.556456,40.153326;116.557092,40.153278;116.557178,40.154207",19470,科教文化,7
B0FFMF9ZUD,坝河常庆花园,风景名胜;公园广场;公园,北京市朝阳区太阳宫北街比如世界购物中心西北侧,,,,,,116.459553,39.969692,116.453394807021,39.9683559239395,116.466182068749,39.9753458719303,"116.46076,39.969987;116.460797,39.96851;116.460817,39.967989;116.460816,39.967971;116.460812,39.967954;116.460803,39.967939;116.460795,39.967927;116.460764,39.967903;116.460758,39.967899;116.460749,39.967899;116.460735,39.9679;116.45974,39.968573;116.458",19471,旅游景点,12
B000A7ZSOU,聚兴源宾馆(博兴胡同),住宿服务;宾馆酒店;宾馆酒店,北京市西城区前门煤市街博兴胡同8号东(口内10米),,,,,,116.393981,39.892999,116.387740449991,39.8915972387779,116.400373995979,39.8993333082706,"116.394032,39.893058;116.393852,39.893043;116.393872,39.892911;116.394059,39.892924;116.394032,39.893058",19472,酒店住宿,2
B000A7VQQC,交道口大街小区B区,商务住宅;住宅区;住宅小区,北京市东城区交道口东大街6号,塔板结合/平房,277000.0,,,277000.0,116.412514,39.939976,116.406269715828,39.9385728486438,116.418902598672,39.9462472877484,"116.411552,39.940602;116.411549,39.939346;116.413587,39.939362;116.413547,39.939936;116.413032,39.939944;116.41304,39.940205;116.413566,39.940218;116.413571,39.940617;116.411552,39.940602",19473,商务住宅,11
B000A85FHJ,丰台路口七十二号院,商务住宅;住宅区;住宅小区,北京市丰台区卢沟桥路与大井中街交叉口东150米,,,,,,116.276866,39.871158,116.270830735778,39.8699300760993,116.283266876744,39.8775086197144,"116.275745,39.871453;116.277225,39.872111;116.277603,39.871638;116.277679,39.870716;116.277686,39.870616;116.276685,39.870174;116.275745,39.871453",19474,商务住宅,11
B0FFKVTB77,小务小学,科教文化服务;学校;小学,北京市通州区永乐店镇小务村,,,,,,116.824098,39.675315,116.81811672329,39.6741942186229,116.830700685926,39.6809679424821,"116.823512,39.675776;116.824676,39.675805;116.824684,39.675048;116.824481,39.674852;116.823583,39.674765;116.823512,39.675776",19475,科教文化,7
B000A878ED,上地南路8号院小区,商务住宅;住宅区;住宅小区,北京市海淀区上地南路8号,板楼,,,,,116.317164,40.029349,116.311039405987,40.0280531951629,116.323699104652,40.0352180940489,"116.317725,40.029025;116.316636,40.028939;116.316608,40.028949;116.316555,40.029371;116.316533,40.029441;116.316493,40.029546;116.316505,40.029588;116.316522,40.029608;116.317691,40.029807;116.3177,40.029739;116.317781,40.029085;116.317763,40.029033;116.",19476,商务住宅,11
B0FFJJQJYE,博裕雅苑(建设中),商务住宅;商务住宅相关;商务住宅相关,北京市顺义区,,,,,,116.52692,40.109603,116.520986909089,40.1084493893576,116.533326390237,40.1159363915008,"116.523504,40.10821;116.523515,40.108189;116.523526,40.108173;116.523555,40.108157;116.523582,40.108146;116.52363,40.108136;116.523681,40.108128;116.523714,40.108124;116.530248,40.108224;116.530304,40.108235;116.530339,40.108249;116.530368,40.108265;116.",19477,商务住宅,11
B000A7MQZ2,中础宾馆,住宿服务;宾馆酒店;宾馆酒店,北京市石景山区石景山路23号,,,,,,116.213427,39.90961,116.207354797561,39.9083708046923,116.220030585933,39.9152786718725,"116.213851,39.909692;116.213836,39.909397;116.213098,39.909409;116.213097,39.909882;116.213483,39.909891;116.213477,39.909699;116.213851,39.909692",19478,酒店住宿,2
B000A62F3F,红果园宾馆,住宿服务;宾馆酒店;三星级宾馆,北京市海淀区西直门外上园村3号北京交通大学校园内,,,,,,116.343505,39.950544,116.33733059324,39.949201616701,116.350113850923,39.956197744367,"116.343052,39.95067;116.343061,39.950689;116.343076,39.950698;116.343105,39.950708;116.343775,39.950817;116.343809,39.950814;116.343836,39.950806;116.343851,39.95079;116.343863,39.950766;116.343952,39.950446;116.343952,39.950418;116.343944,39.950401;116.",19479,酒店住宿,2
B0FFJ5UCRL,金地悦风华(建设中),商务住宅;商务住宅相关;商务住宅相关,北京市大兴区,高层|小高层,97692.85,2018.09.01,带装修,97692.85,116.350575,39.771497,116.344408076759,39.7701526880492,116.357184636422,39.7772028887165,"116.350132,39.770948;116.351513,39.770885;116.351804,39.770908;116.352044,39.771078;116.352051,39.77109;116.352161,39.771885;116.352101,39.771948;116.349273,39.772138;116.349137,39.772041;116.349113,39.771741;116.349028,39.771171;116.349151,39.771087;116",19480,商务住宅,11
B0FFG4IKPG,煤炭印刷大楼,商务住宅;楼宇;商务写字楼,北京市朝阳区芍药居38号,,,,,,116.436101,39.982469,116.429882069176,39.9810870290756,116.442656132692,39.9883652993805,"116.435588,39.982217;116.43689,39.982216;116.436881,39.982494;116.436133,39.982496;116.436112,39.982861;116.435582,39.982861;116.435588,39.982217",19481,商务住宅,11
B000A8XKLT,香峪客运站,交通设施服务;长途汽车站;长途汽车站,北京市门头沟区402乡道东50米,,,,,,116.132837,39.999993,116.126546843492,39.9986157728277,116.139335619869,40.0060502044776,"116.132689,39.999797;116.13304,39.999839;116.132991,40.000088;116.13303,40.000105;116.133011,40.000184;116.132724,40.000176;116.132622,40.000002;116.132689,39.999797",19482,交通设施,1
B000A7A763,北京市昌平区沙河医院,医疗保健服务;综合医院;综合医院,北京市昌平区扶京门路22号,,,,,,116.274518,40.124207,116.26845341151,40.1229681791539,116.280916463635,40.1305463527627,"116.274273,40.124062;116.274798,40.124103;116.274766,40.124354;116.274232,40.124307;116.274273,40.124062",19483,医疗保健,0
B000A7OK1T,北小园,商务住宅;住宅区;住宅小区,北京市通州区玉带河东街313号,板楼,100000.0,,,100000.0,116.673347,39.901359,116.667416064067,39.9002253360968,116.679866525295,39.9072975128763,"116.673836,39.902316;116.674159,39.902242;116.674383,39.90122;116.674443,39.900929;116.674498,39.900506;116.673503,39.900418;116.673285,39.900399;116.672396,39.900388;116.672386,39.900692;116.672365,39.901176;116.672384,39.901823;116.672338,39.90231;116.",19484,商务住宅,11
B000A8VX70,名人居,商务住宅;住宅区;住宅小区,北京市昌平区定泗路113号,,20000.0,,,20000.0,116.422639,40.118445,116.416381264634,40.1170390565369,116.42911084261,40.1245821962025,"116.422039,40.118865;116.423107,40.118972;116.423226,40.118019;116.422185,40.117915;116.422039,40.118865",19485,商务住宅,11
B000A85ELL,北京市朝阳区松榆东里幼儿园,科教文化服务;学校;幼儿园,北京市朝阳区潘家园街道松榆东里30号楼(近大望路),,,,,,116.475329,39.873139,116.469234972545,39.8718474478261,116.481930780882,39.8789026014497,"116.475094,39.873363;116.47513,39.873396;116.475573,39.87339;116.475566,39.872972;116.475497,39.872878;116.475093,39.872881;116.475094,39.873363",19486,科教文化,7
B0FFGN51V6,伊顿慧乐幼儿园,科教文化服务;学校;幼儿园,北京市房山区,,,,,,116.191325,39.739703,116.185222573838,39.738442719511,116.197849503765,39.7456843906069,"116.190986,39.73997;116.191519,39.739969;116.19167,39.739843;116.191688,39.739448;116.190988,39.739455;116.190986,39.73997",19487,科教文化,7
B0FFG808TG,海友酒店(蓟门桥店),住宿服务;宾馆酒店;经济型连锁酒店,北京市海淀区北三环中路明光北里2号,,,,,,116.348761,39.966969,116.342573173128,39.965616554033,116.355375254782,39.9726583573681,"116.348544,39.96714;116.348563,39.967152;116.348585,39.967156;116.348893,39.96716;116.348913,39.967151;116.348928,39.967134;116.348929,39.967074;116.34906,39.967077;116.349067,39.966971;116.348934,39.966968;116.348934,39.96681;116.348924,39.96679;116.348",19488,酒店住宿,2
B0FFF2WITZ,富力惠兰美居,商务住宅;住宅区;住宅小区,北京市通州区陈列馆路,高层,466000.0,2014.12.14,毛坯,466000.0,116.677056,39.943675,116.671109288042,39.9425324589297,116.683584996247,39.9495437154057,"116.679911,39.944884;116.680891,39.944868;116.6809,39.944868;116.680909,39.944863;116.680915,39.944856;116.680922,39.94484;116.680925,39.942891;116.68089,39.942853;116.680862,39.942385;116.680674,39.942242;116.678528,39.942236;116.677037,39.942239;116.67",19489,商务住宅,11
B0FFHQNK54,呼家楼宾馆写字楼,商务住宅;楼宇;商务写字楼,北京市朝阳区地铁10号线地铁10号线地铁6号线地铁6号线,,,,,,116.460469,39.922066,116.454319620272,39.9207339892928,116.467071419435,39.9277107899853,"116.460331,39.921919;116.460576,39.921918;116.460585,39.922253;116.460335,39.922256;116.460331,39.921919",19490,商务住宅,11
B0FFHGFX20,奥宇科技大厦,商务住宅;楼宇;商务写字楼,北京市大兴区金星路12号院2号楼,,,,,,116.350068,39.762312,116.343903283406,39.7609694769437,116.356686219299,39.7680155064588,"116.349314,39.762696;116.349233,39.762683;116.349208,39.762616;116.349107,39.761984;116.350998,39.761986;116.351063,39.762578;116.349314,39.762696",19491,商务住宅,11
B000A7YZR7,科恒精品酒店(中关村店),住宿服务;宾馆酒店;宾馆酒店,北京市海淀区海淀南路榆树林1号3层,,,,,,116.313053,39.977029,116.306944007052,39.975743104019,116.319586806996,39.9829785159429,"116.312915,39.977099;116.312933,39.976942;116.313193,39.976961;116.313173,39.977115;116.312915,39.977099",19492,酒店住宿,2
B0FFI6D2A9,保利和乐蔷薇国际幼儿园,科教文化服务;学校;幼儿园,北京市东城区培新街10号,,,,,,116.435881,39.891181,116.429673254101,39.8898024764034,116.442425700761,39.8970780179856,"116.435497,39.891271;116.435507,39.891069;116.436269,39.891094;116.436258,39.891292;116.435497,39.891271",19493,科教文化,7
B0FFK3KI90,西沙各庄幼儿园,科教文化服务;科教文化场所;科教文化场所,北京市昌平区西沙各庄村288号,,,,,,116.393651,40.112992,116.387382417918,40.111579243184,116.400055925993,40.1193285003118,"116.393276,40.113185;116.39327,40.11294;116.393365,40.112941;116.393378,40.112672;116.393681,40.112681;116.393671,40.112941;116.394131,40.112942;116.39413,40.113184;116.393276,40.113185",19494,科教文化,7
B000A8UCYN,农机公司宿舍,商务住宅;住宅区;住宅小区,北京市通州区梨园镇云景东路24号,,,,,,116.668112,39.880357,116.662198526053,39.8792343693028,116.674616401781,39.8863970844339,"116.667937,39.880703;116.668471,39.880671;116.66844,39.88044;116.668438,39.880353;116.66844,39.88024;116.668388,39.879831;116.667751,39.879913;116.667937,39.880703",19495,商务住宅,11
B0FFFYIPHW,南华园4区,商务住宅;住宅区;住宅小区,"北京市怀柔区南华大街,迎宾环岛向西500米",独栋,20000.0,,,20000.0,116.630315,40.30614,116.624443563669,40.3050387853469,116.636696753024,40.312441522862,"116.627566,40.307107;116.627736,40.307293;116.628179,40.307708;116.628559,40.307949;116.629132,40.308205;116.629404,40.308292;116.629611,40.308339;116.629986,40.308407;116.630161,40.308427;116.6306,40.308448;116.631448,40.308487;116.632738,40.308534;116.",19496,商务住宅,11
B0FFG8SO2X,中铁创业大厦,商务住宅;楼宇;商务写字楼,北京市石景山区苹果园路28号院3,,,,,,116.176264,39.926211,116.17009698871,39.9249104012109,116.182666547083,39.9324342360136,"116.17593,39.925453;116.17545,39.926626;116.175449,39.926635;116.175449,39.926643;116.175465,39.926669;116.175481,39.926696;116.175493,39.926707;116.175514,39.92672;116.176524,39.927015;116.176542,39.927017;116.176556,39.927015;116.176567,39.927012;116.1",19497,商务住宅,11
B000A8VUP5,天沐连锁酒店(北京苹果园店),住宿服务;宾馆酒店;宾馆酒店,北京市石景山区八大处路22号,,,,,,116.195934,39.947763,116.189817397841,39.9464966285358,116.20245933339,39.9536525397653,"116.195618,39.947896;116.195619,39.947628;116.196255,39.947632;116.196249,39.947895;116.195618,39.947896",19498,酒店住宿,2
B0FFG9VG6T,北京新神力餐厅,住宿服务;宾馆酒店;五星级宾馆,北京市海淀区西北旺黑山扈路105号,,,,,,116.258485,40.03871,116.252439777561,40.0374872121717,116.264917672708,40.0448544970186,"116.257911,40.039008;116.25797,40.038494;116.258037,40.038486;116.258099,40.03832;116.258185,40.038155;116.258973,40.038201;116.258976,40.038494;116.258901,40.039145;116.258888,40.039301;116.258139,40.039219;116.258169,40.03904;116.257911,40.039008",19499,酒店住宿,2
B0FFG8NLGP,御汤山熙园,商务住宅;住宅区;别墅,北京市昌平区顺沙路,塔楼/板楼,,2017年05月,,,116.383313,40.182449,116.37704236628,40.1810350633475,116.389720582835,40.1886679553702,"116.379404,40.18025;116.379353,40.181191;116.37932,40.181872;116.379277,40.18243;116.379012,40.186867;116.379069,40.186961;116.379154,40.187035;116.384242,40.187113;116.38759,40.187138;116.387713,40.187146;116.387793,40.187118;116.38789,40.187048;116.388",19500,商务住宅,11
B000A8VPFT,北京市丰台区动物卫生监督所,政府机构及社会团体;政府机关;区县级政府及事业单位,北京市丰台区程庄北里18号,,,,,,116.262478,39.852542,116.256454951651,39.8513258496241,116.268916877396,39.8587579686425,"116.262004,39.852705;116.262026,39.852353;116.263038,39.8524;116.263026,39.852532;116.262761,39.852707;116.262691,39.852731;116.262576,39.852742;116.262004,39.852705",19501,政府机构,14
B000A84OGB,小羊宜宾胡同小区,商务住宅;住宅区;住宅小区,北京市东城区小羊宜宾胡同3,塔楼/板楼/平房,,,,,116.430597,39.9125,116.424377045005,39.9111133289041,116.437089224939,39.9184851351783,"116.431172,39.912799;116.42999,39.912786;116.429999,39.912209;116.431217,39.91221;116.431172,39.912799",19502,商务住宅,11
B000A88E7I,盛景嘉园,商务住宅;住宅区;住宅小区,北京市西城区福长街68号院,板楼,50000.0,,,50000.0,116.396346,39.881483,116.390106157581,39.8800810349181,116.402744140292,39.8878311632917,"116.395641,39.88095;116.395566,39.880995;116.395495,39.881964;116.397131,39.88201;116.397191,39.881069;116.397173,39.881006;116.395641,39.88095",19503,商务住宅,11
B0FFFAH72H,中能传媒有限公司,公司企业;公司;公司,"北京市朝阳区北苑路170号院9号楼C座(近小营北路,培基双语幼儿园旁)",,,,,,116.421579,39.997945,116.415335454192,39.9965453868904,116.428045091295,40.0041000012517,"116.42123,39.998122;116.421932,39.998127;116.421926,39.997765;116.421224,39.997767;116.42123,39.998122",19504,公司企业,5
B000A81K8O,五芳园,商务住宅;住宅区;住宅小区,北京市石景山区鲁谷南路5号,板楼,15000.0,,,15000.0,116.226491,39.898582,116.220442437706,39.8973569686727,116.233105251715,39.9042537469764,"116.223888,39.89957;116.223853,39.899569;116.223822,39.899558;116.223806,39.899542;116.223817,39.897611;116.223825,39.897568;116.223836,39.897555;116.223888,39.897553;116.225855,39.897555;116.225873,39.897563;116.225879,39.897576;116.225886,39.897604;116",19505,商务住宅,11
B000A8XS6Q,永乐店中心小学,科教文化服务;学校;小学,北京市通州区永乐店,,,,,,116.781655,39.714681,116.775603423686,39.7134871375502,116.788099375972,39.7208274857964,"116.781517,39.715876;116.780881,39.713663;116.781809,39.713497;116.78242,39.715705;116.781517,39.715876",19506,科教文化,7
B000A9D75N,北京舰船科技交流中心,住宿服务;宾馆酒店;三星级宾馆,北京市朝阳区双泉堡甲2号(科荟路与昌平路交叉口东南侧),,,,,,116.367849,40.008082,116.361620251773,40.0066981729665,116.374373540516,40.014046564381,"116.367252,40.008214;116.368013,40.00855;116.368465,40.007965;116.36769,40.007621;116.367624,40.007657;116.367252,40.008214",19507,酒店住宿,2
B000A87WAG,北京汽车技师学院(建设中),科教文化服务;学校;职业技术学校,北京市大兴区采育经济开发区育英街11号,,,,,,116.664369,39.646669,116.658494622448,39.645578714861,116.670846608049,39.6527748387479,"116.664207,39.645425;116.665147,39.645537;116.666297,39.64566;116.666923,39.64575;116.66884,39.645952;116.670492,39.646092;116.670601,39.6461;116.670692,39.646288;116.670643,39.646484;116.670515,39.647069;116.670228,39.647671;116.669785,39.648353;116.669",19508,科教文化,7
B000A7C1M1,永兴花园饭店,住宿服务;宾馆酒店;四星级宾馆,北京市海淀区阜成路101号,,,,,,116.28661,39.925169,116.280556095518,39.9239274428011,116.292979012139,39.9314908854826,"116.286044,39.925898;116.287275,39.925788;116.287268,39.925681;116.287162,39.925644;116.287158,39.925275;116.287305,39.925248;116.287376,39.925175;116.287374,39.925067;116.287337,39.924986;116.28715,39.924937;116.287149,39.924496;116.285996,39.924484;116",19509,酒店住宿,2
B000A8X6HJ,中国文联文艺研修院,科教文化服务;科研机构;科研机构,北京市朝阳区安苑北里22号,,,,,,116.409344,39.984316,116.403092304453,39.9829099039064,116.415756202642,39.9906304697582,"116.409254,39.984596;116.40964,39.98458;116.409638,39.98408;116.408975,39.984093;116.408984,39.984291;116.409254,39.984596",19510,科教文化,7
B000A08698,长征宾馆,住宿服务;宾馆酒店;宾馆酒店,北京市丰台区南大红门路1号,,,,,,116.417738,39.800655,116.411515559395,39.79926242984,116.424149794595,39.8068584317554,"116.417781,39.800138;116.417477,39.800104;116.417412,39.8001;116.417382,39.80011;116.417364,39.800124;116.417285,39.801143;116.417296,39.801164;116.417312,39.801177;116.417337,39.801184;116.418015,39.8012;116.418043,39.801197;116.418058,39.801185;116.418",19511,酒店住宿,2
B000A8W7VX,东城区社会服务管理中心,政府机构及社会团体;政府机关;区县级政府及事业单位,北京市东城区钱粮胡同5号,,,,,,116.415584,39.928144,116.409343459571,39.9267428996661,116.421983099609,39.9343768309902,"116.415765,39.928658;116.415772,39.928285;116.415761,39.927954;116.415421,39.927944;116.415406,39.92818;116.415261,39.92818;116.415254,39.928374;116.415224,39.928423;116.415219,39.928641;116.415765,39.928658",19512,政府机构,14
B0FFFAHKBO,华龙商务楼,商务住宅;楼宇;商务写字楼,北京市西城区右安门内大街半步桥街甲48号,,,,,,116.368214,39.871568,116.362002051279,39.8701895089006,116.37474402593,39.8775418619768,"116.368464,39.871804;116.368454,39.871334;116.367973,39.871327;116.367966,39.871803;116.368464,39.871804",19513,商务住宅,11
B000A8441I,嘉丽园小区,商务住宅;住宅区;住宅小区,北京市丰台区马家堡西路美廉美超市北侧,塔楼,,2000-09-01,毛坯,,116.370304,39.847692,116.364091907969,39.8463121769128,116.37680951356,39.8537000962033,"116.370448,39.847456;116.36967,39.847444;116.369664,39.847936;116.37095,39.847929;116.370947,39.847451;116.370448,39.847456",19514,商务住宅,11
B0FFF5KRLP,常楹公元,商务住宅;住宅区;住宅小区,北京市朝阳区常意路3号院,高层,330000.0,,带装修,330000.0,116.593733,39.921662,116.587946524775,39.9206224106448,116.600305967213,39.9273929442624,"116.591976,39.922499;116.591957,39.922493;116.591944,39.922482;116.591947,39.922456;116.592026,39.921598;116.592111,39.920701;116.592117,39.920673;116.592137,39.920658;116.592161,39.920653;116.59219,39.920649;116.593822,39.920751;116.59552,39.920853;116.",19515,商务住宅,11
B0FFG4B8C8,西直门内大街170号院,商务住宅;住宅区;住宅小区,北京市西城区西直门内大街丙170丁170号附近,,,,,,116.363043,39.939877,116.356830903746,39.9385025931161,116.369569244543,39.9457469879247,"116.36267,39.939384;116.363465,39.939403;116.363449,39.940358;116.362621,39.940354;116.362625,39.939569;116.362663,39.939569;116.36267,39.939384",19516,商务住宅,11
B000A7HGZN,东高地第二小学,科教文化服务;学校;小学,北京市丰台区,,,,,,116.428573,39.801802,116.422363858158,39.8004193191622,116.435046878751,39.8078221908786,"116.427811,39.801412;116.429321,39.8014;116.429309,39.802202;116.428052,39.802224;116.427971,39.802102;116.427856,39.802086;116.427799,39.802049;116.427811,39.801412",19517,科教文化,7
B0FFFAKEA0,杜家坎亿旺家园建材家居广场,购物服务;家居建材市场;家具建材综合市场,北京市丰台区长辛店镇杜家坎南路9号,,,,,,116.208464,39.840161,116.202390233141,39.8389188582829,116.21506253131,39.8458741159596,"116.209007,39.839209;116.208767,39.841138;116.207838,39.841067;116.207897,39.840616;116.208014,39.840628;116.208199,39.839129;116.209007,39.839209",19518,购物消费,3
